Provincia,Año,Trimestre,Acesosx100hab,Acesosx100hog,MbpsMediaBajada,Incremento_habitantes,KPI_Habitantes_Cumplido,Incremento_hogar,KPI_Hogar_Cumplido,Incremento_Velocidad,KPI_Velocidad_Cumplido
Entre Ríos,2020,3,17.3981108790514,58.1901640924315,22.4325986462062,2.9190858719117196,1,2.921026968761553,1,9.702255474589915,1
Entre Ríos,2020,4,17.7819708307277,59.4743067609738,24.0532782530605,2.2063312180548023,1,2.206803655859302,1,7.224662788358649,1
Entre Ríos,2021,1,18.0705817215044,60.4394497283423,23.8713343731836,0.0,0,0.0,0,0.0,0
Entre Ríos,2021,2,18.4356806329179,61.6602644647879,27.6189730620356,2.0204048604535174,1,2.0198971730100324,1,15.699326356309573,1
Entre Ríos,2021,3,18.5905655958691,62.1794014538577,29.6012318794928,0.8401369389890778,0,0.8419311749242597,0,7.177163368836359,1
Entre Ríos,2021,4,18.8822776766148,63.1553614361658,33.3171258416746,1.5691404290061994,1,1.5695872901451802,0,12.553173385855288,1
Entre Ríos,2022,1,19.0454052709211,63.7009034712316,35.59,0.0,0,0.0,0,0.0,0
Entre Ríos,2022,2,19.1046859506594,63.9,40.03,0.3112597442534337,0,0.3125489874069354,0,12.475414442259058,1
Entre Ríos,2022,3,19.04,63.67,42.49,-0.3385868306155837,0,-0.35993740219091297,0,6.145390956782415,0
Entre Ríos,2022,4,19.14,64.01,87.47,0.5252100840336116,0,0.5340034553164896,0,105.86020240056482,1
Entre Ríos,2023,1,19.37,64.79,86.71,0.0,0,0.0,0,0.0,0
Entre Ríos,2023,2,19.26,64.43,89.37,-0.5678884873515755,0,-0.5556413026701623,0,3.067696920770402,0
Entre Ríos,2023,3,20.58,68.84,96.26,6.8535825545171125,1,6.844637591184233,1,7.709522211032782,1
Entre Ríos,2023,4,20.91,69.94,101.18,1.6034985422740622,1,1.5979081929110794,0,5.111157282360268,0
Entre Ríos,2024,1,20.72,69.31,101.36,0.0,0,0.0,0,0.0,0
Entre Ríos,2024,2,20.52,68.64,100.98,-0.9652509652509633,0,-0.9666714759774986,0,-0.37490134175216516,0
Formosa,2014,1,4.44446775479377,17.4184510793687,2.57372921091968,0.0,0,0.0,0,0.0,0
Formosa,2014,2,4.46486967289597,17.5404117548517,2.65235125,0.4590407497094606,0,0.7001809456379071,0,3.0547906417950577,0
Formosa,2014,3,4.51292526712683,17.7713148314683,2.65628301523038,1.076304522897531,1,1.3164062499999796,0,0.14823697390682344,0
Formosa,2014,4,4.5491629692892,17.9563113616952,3.02332661782662,0.8029758973926215,0,1.0409839225813622,0,13.817940350923275,1
Formosa,2015,1,4.62384901660949,18.1227036739718,3.38115011235955,0.0,0,0.0,0,0.0,0
Formosa,2015,2,4.67347848472179,18.3602672052786,3.76491568402765,1.0733366927428767,1,1.3108614232212767,0,11.350148881745081,1
Formosa,2015,3,4.78363992388097,18.8367517737853,4.16616410219452,2.3571615771702303,1,2.595194085027841,1,10.657567176580706,1
Formosa,2015,4,4.83056312716579,19.0654915167863,4.66030856858068,0.9809100189704711,0,1.2143268953585418,0,11.86089780107007,1
Formosa,2016,1,4.85805369012364,19.0418783694349,4.87233338042096,0.0,0,0.0,0,0.0,0
Formosa,2016,2,4.93043941201745,19.370070664564,5.10413219586628,1.4900148600862417,1,1.7235289962564737,0,4.757449816073422,0
Formosa,2016,3,4.73374802305046,18.6397083028628,5.4161310069991,-3.9893277764974644,0,-3.7705714880913677,0,6.112671050830154,0
Formosa,2016,4,5.02928480990009,19.8482360781639,5.63067416491632,6.243187964601127,1,6.483619569923671,1,3.9611884875009773,0
Formosa,2017,1,5.05059092168821,19.8424891786459,5.74238893190157,0.0,0,0.0,0,0.0,0
Formosa,2017,2,5.08181870616855,19.965076445262,6.1786533146405,0.6182996200749802,0,0.6178018569768406,0,7.597262879831845,1
Formosa,2017,3,5.43429504811395,21.3503843800708,7.06882153411281,6.936027480034812,1,6.938655800326554,1,14.40715596330724,1
Formosa,2017,4,5.41406007215144,21.2709766892497,10.1141704637663,-0.3723569622803846,0,-0.3719262820168323,0,43.08142333141678,1
Formosa,2018,1,5.44800982825826,21.4043102592114,11.0568153674695,0.0,0,0.0,0,0.0,0
Formosa,2018,2,7.4919076165093,29.434226520797,8.97498653077717,37.516411546277965,1,37.51541705544987,1,-18.82846703597245,0
Formosa,2018,3,7.52794981031211,29.5765734288784,9.31849544106828,0.4810816636791726,0,0.48361015357689663,0,3.827403073120439,0
Formosa,2018,4,7.56863913845701,29.73653915732,9.8168937119138,0.5405100880077951,0,0.5408528098302501,0,5.348484355628802,0
Formosa,2019,4,7.75547611892472,30.471313480544,14.5256295515193,0.0,0,0.0,0,0.0,0
Formosa,2020,1,7.69363320950793,30.2283039626068,15.6973526074151,0.0,0,0.0,0,0.0,0
Formosa,2020,2,7.92553974261672,31.1394362262631,16.8702589931144,3.0142655205110946,1,3.0141693188721286,1,7.472001266922201,1
Formosa,2020,3,8.12033722939222,31.9056233101865,18.2828320694304,2.4578450566344,1,2.4605040321096006,1,8.373155841250203,1
Formosa,2020,4,8.26839085381519,32.4873819075967,19.6983490087788,1.8232447771636462,1,1.8233732397400448,0,7.742328617212424,1
Formosa,2021,1,8.33089528442991,32.7329557563272,20.9803275069752,0.0,0,0.0,0,0.0,0
Formosa,2021,2,8.45629304957047,33.2254841932261,23.9663045280676,1.505213555797802,1,1.5046867156312205,0,14.232270778898325,1
Formosa,2021,3,8.64358218729535,33.9620335406843,26.6894267849467,2.2147900578539437,1,2.2168205079412084,1,11.362295149383495,1
Formosa,2021,4,8.76886524220062,34.4545746388443,28.7576489476942,1.4494344149283078,1,1.4502697477462911,0,7.74921911741473,1
Formosa,2022,1,8.89642743559843,34.9556869957513,30.28,0.0,0,0.0,0,0.0,0
Formosa,2022,2,11.0498145911401,43.42,28.47,24.205077500267613,1,24.21440896091529,1,-5.977542932628809,0
Formosa,2022,3,11.14,43.76,30.35,0.816171240847896,0,0.7830492860432914,0,6.603442219880584,0
Formosa,2022,4,10.03,39.41,72.03,-9.964093357271109,0,-9.940585009140769,0,137.331136738056,1
Formosa,2023,1,9.87,38.79,73.96,0.0,0,0.0,0,0.0,0
Formosa,2023,2,9.75,38.32,77.32,-1.2158054711246091,0,-1.2116524877545776,0,4.5429962141698255,0
Formosa,2023,3,9.89,38.86,80.29,1.4358974358974486,1,1.4091858037578175,0,3.841179513709281,0
Formosa,2023,4,9.98,39.23,83.35,0.9100101112234471,0,0.9521358723623141,0,3.8111844563457398,0
Formosa,2024,1,10.08,39.61,83.8,0.0,0,0.0,0,0.0,0
Formosa,2024,2,10.1,39.69,82.66,0.1984126984126977,0,0.20196919969703853,0,-1.3603818615751773,0
Jujuy,2014,1,4.72430277882911,18.4153524468777,2.69026334940686,0.0,0,0.0,0,0.0,0
Jujuy,2014,2,4.78409543407859,18.7060609994136,2.76903167947822,1.265639779004557,1,1.5786206284919002,0,2.9279040688981794,0
Jujuy,2014,3,4.68339443034039,18.3685342155704,2.93070539025186,-2.1049121014784844,0,-1.80437123483016,0,5.8386370936754695,0
Jujuy,2014,4,4.98200351211736,19.5994181805212,3.12764210819079,6.375911450944494,1,6.701046204913963,1,6.719771922281326,0
Jujuy,2015,1,5.05087991347104,19.6897136326236,3.24190210859827,0.0,0,0.0,0,0.0,0
Jujuy,2015,2,5.18839248135606,20.2872190775949,3.40867884314609,2.7225467688959393,1,3.0346070853021656,1,5.144409947033557,0
Jujuy,2015,3,5.42345455542757,21.2703333470887,3.53272455120101,4.530537636005394,1,4.845978474100221,1,3.6391139723926047,0
Jujuy,2015,4,5.45834125160131,21.4714737939107,3.7246804758923,0.6432559878062794,0,0.945638432363971,0,5.433651050604293,0
Jujuy,2016,1,5.49180026198814,21.410011288564,3.77122134259834,0.0,0,0.0,0,0.0,0
Jujuy,2016,2,5.59776138470153,21.8882810435767,3.84335304395807,1.9294423988215126,1,2.233860358906803,1,1.9126880871445096,0
Jujuy,2016,3,5.76400350138348,22.6051542652569,4.21529113090901,2.969796410691661,1,3.2751462769186723,1,9.67743745362255,1
Jujuy,2016,4,5.75880438439226,22.6513870082414,4.32396274574204,-0.09019975421549198,0,0.20452301471598489,0,2.578033437268079,0
Jujuy,2017,1,5.81976940765058,22.7569859622323,4.39386125963475,0.0,0,0.0,0,0.0,0
Jujuy,2017,2,5.72941710564843,22.4034158946241,4.54186187819401,-1.552506562946876,0,-1.5536770475448214,0,3.3683498365982167,0
Jujuy,2017,3,5.79114280051213,22.6453629950826,4.6890067253692,1.077346852664074,1,1.079956295935025,0,3.2397472913399117,0
Jujuy,2017,4,5.81583543877829,22.742083716267,6.63882127356649,0.4263862784384509,0,0.4271104914741475,0,41.582677577494124,1
Jujuy,2018,1,5.91282950582615,23.1212608756775,6.74118587938453,0.0,0,0.0,0,0.0,0
Jujuy,2018,2,5.99239747680142,23.4322027298545,6.28934558921364,1.3456834988539557,1,1.3448308716766277,0,-6.702682558460227,0
Jujuy,2018,3,5.9491656472258,23.2637001371955,7.66987215181415,-0.7214446261781693,0,-0.7191069256340721,0,21.950241770274847,1
Jujuy,2018,4,11.8994841924185,46.5322663913268,8.56273760175261,100.01937915390604,1,100.02091720967474,1,11.641203820161095,1
Jujuy,2019,4,11.6039151022838,45.3775463317507,12.9592000428042,0.0,0,0.0,0,0.0,0
Jujuy,2020,1,11.9345057136942,46.6702306399878,14.1449220571547,0.0,0,0.0,0,0.0,0
Jujuy,2020,2,12.246000275261,47.8878102278728,15.8640136318626,2.6100332015374317,1,2.6088998729776103,1,12.15341850426357,1
Jujuy,2020,3,13.8200370336799,54.0444192382091,21.91041968687,12.853476425267774,1,12.85631767466555,1,38.113974151303665,1
Jujuy,2020,4,13.6696231171354,53.4565912339089,25.2063932841615,-1.0883756402239486,0,-1.0876756797205234,0,15.04295054314564,1
Jujuy,2021,1,14.2260459665007,55.6324478962054,26.777362312404,0.0,0,0.0,0,0.0,0
Jujuy,2021,2,14.3667840692187,56.1821570114677,25.8124778568622,0.9892988048077811,0,0.9881088034952246,0,-3.603358853216254,0
Jujuy,2021,3,14.240381868424,55.6892647441935,25.9807025202975,-0.8798225141110061,0,-0.877311042318285,0,0.6517183835203832,0
Jujuy,2021,4,14.5552419442425,56.9210705148705,27.1443430384171,2.211036745557049,1,2.2119267983430113,1,4.47886471588097,0
Jujuy,2022,1,14.8476418286294,58.0646286642678,27.69,0.0,0,0.0,0,0.0,0
Jujuy,2022,2,14.6569135245407,57.32,29.39,-1.284569673016589,0,-1.2824135474512,0,6.139400505597692,0
Jujuy,2022,3,15.06,58.91,32.43,2.7501456891616094,1,2.7739009071877208,1,10.34365430418509,1
Jujuy,2022,4,14.95,58.46,39.32,-0.7304116865869958,0,-0.7638771006620249,0,21.245760098674072,1
Jujuy,2023,1,14.88,58.2,42.75,0.0,0,0.0,0,0.0,0
Jujuy,2023,2,14.78,57.78,43.56,-0.6720430107526987,0,-0.7216494845360799,0,1.8947368421052602,0
Jujuy,2023,3,14.73,57.61,44.55,-0.3382949932340895,0,-0.2942194530979658,0,2.2727272727272707,0
Jujuy,2023,4,14.77,57.78,46.2,0.27155465037338455,0,0.2950876583926343,0,3.70370370370372,0
Jujuy,2024,1,14.74,57.65,47.52,0.0,0,0.0,0,0.0,0
Jujuy,2024,2,14.91,58.3,49.87,1.1533242876526462,1,1.1274934952298254,0,4.94528619528618,0
La Pampa,2014,1,15.9940619540067,48.425321038282,2.64721042446136,0.0,0,0.0,0,0.0,0
La Pampa,2014,2,16.3790489033622,49.7075961603446,2.68457605542687,2.4070617611873013,1,2.6479434613327912,1,1.4115096639177427,0
La Pampa,2014,3,18.3375340019153,55.7812017385042,2.81651954574832,11.957257775517572,1,12.218666858416615,1,4.914872501180434,0
La Pampa,2014,4,16.8165246239874,51.2731334522286,2.7542087306377,-8.294514288393607,0,-8.081698037645191,0,-2.212333843188885,0
La Pampa,2015,1,18.332348933632,55.5080323273377,2.83409951021787,0.0,0,0.0,0,0.0,0
La Pampa,2015,2,18.6853290469759,56.7076652253,2.86265664010624,1.9254494588870408,1,2.161187935626896,1,1.007626224323177,0
La Pampa,2015,3,19.055588379965,57.9639597509152,2.91493221414279,1.9815510449842533,1,2.215387497658261,1,1.8261209990804161,0
La Pampa,2015,4,19.2721612721497,58.7563372001228,2.93674770722963,1.1365321703338482,1,1.3670174581112748,0,0.7484048164480228,0
La Pampa,2016,1,19.1017714242668,57.8408686550453,3.04764203627926,0.0,0,0.0,0,0.0,0
La Pampa,2016,2,19.9138554042725,60.4368602573793,3.14606780652538,4.251354295727938,1,4.488161507075783,1,3.2295712250473008,0
La Pampa,2016,3,20.2948293814121,61.7317854365091,3.14499842618823,1.913110090464265,1,2.1426082917199274,1,-0.03399101363715795,0
La Pampa,2016,4,20.6707608364078,63.016182768654,3.1895597297498,1.8523509014567674,1,2.0806094025352495,1,1.4168943040006265,0
La Pampa,2017,1,20.64904971243,62.6692810457516,3.22081358421833,0.0,0,0.0,0,0.0,0
La Pampa,2017,2,20.9208113683245,63.4935264809968,3.31825936149611,1.3160976397422752,1,1.3152303991543324,0,3.025501933898145,0
La Pampa,2017,3,22.7808079768561,69.1399370114264,3.43810111433207,8.890652354658467,1,8.892891674743453,1,3.611584863635464,0
La Pampa,2017,4,23.4099297739188,71.0497610637856,3.9758194449815,2.761630745063348,1,2.762258883810631,1,15.639980115997677,1
La Pampa,2018,1,23.6412486623102,71.751636922758,3.9951313520641,0.0,0,0.0,0,0.0,0
La Pampa,2018,2,23.407010658268,71.0403378727806,4.09836417105747,-0.9908021669584266,0,-0.9913349443764319,0,2.5839655795055094,0
La Pampa,2018,3,23.6405627895773,71.7502365184484,4.28304837616766,0.997787093444158,0,0.9992895120221723,0,4.50629073947173,0
La Pampa,2018,4,24.215175627605,73.4940482831421,4.31909495794348,2.430622498890078,1,2.430391660444675,1,0.8416104281332881,0
La Pampa,2019,4,25.3449218476204,76.9241896917042,6.52615219569304,0.0,0,0.0,0,0.0,0
La Pampa,2020,1,24.9634889459636,75.766787812914,7.29175772047483,0.0,0,0.0,0,0.0,0
La Pampa,2020,2,25.0738459648555,76.1015828898756,8.0288622555984,0.4420736986355589,0,0.44187576987992916,0,10.108735964359084,1
La Pampa,2020,3,26.115702018823,79.2644770667028,10.6976309054021,4.15515057174638,1,4.15614768670991,1,33.23968658128131,1
La Pampa,2020,4,26.9404221718048,81.7679324894515,9.87560517086093,3.1579474769140026,1,3.1583573315471236,1,-7.684184861211318,0
La Pampa,2021,1,26.943299898725,81.7767634575221,10.7285119295318,0.0,0,0.0,0,0.0,0
La Pampa,2021,2,27.0435584401919,82.080006723254,12.2792237380482,0.3721093624157179,0,0.37081837542938256,0,14.454118322298172,1
La Pampa,2021,3,27.7678911910512,84.2799630965361,12.9916150724036,2.6783929062486056,1,2.6802585198361317,1,5.801599103923771,0
La Pampa,2021,4,29.509892061531,89.5673427024131,13.8538828428544,6.2734359569991405,1,6.2735903192324916,1,6.637109902389282,0
La Pampa,2022,1,30.2004150314026,91.6633253140871,14.84,0.0,0,0.0,0,0.0,0
La Pampa,2022,2,30.6327215596658,92.98,16.07,1.431458898209459,1,1.436424743921605,0,8.28840970350404,1
La Pampa,2022,3,31.82,96.59,18.1,3.8758503322064985,1,3.8825553882555486,1,12.632233976353469,1
La Pampa,2022,4,31.23,94.8,19.1,-1.8541797611565047,0,-1.853193912413298,0,5.524861878453047,0
La Pampa,2023,1,31.81,96.55,20.09,0.0,0,0.0,0,0.0,0
La Pampa,2023,2,32.4,98.35,22.78,1.8547626532536832,1,1.8643190056965242,0,13.389746142359392,1
La Pampa,2023,3,32.62,99.0,24.21,0.6790123456790198,0,0.6609049313675674,0,6.277436347673393,0
La Pampa,2023,4,32.93,99.96,25.61,0.9503372164316515,0,0.9696969696969537,0,5.782734407269707,0
La Pampa,2024,1,33.11,100.49,26.55,0.0,0,0.0,0,0.0,0
La Pampa,2024,2,33.33,101.17,28.73,0.6644518272425293,0,0.6766842471887857,0,8.210922787193976,1
La Rioja,2014,1,4.35317490004406,16.2941048158375,2.96474037298708,0.0,0,0.0,0,0.0,0
La Rioja,2014,2,4.39338341878784,16.5025648163457,3.09515334338864,0.9236596200941305,0,1.2793584113045764,0,4.3987990176072245,0
La Rioja,2014,3,4.37903587474791,16.5067132740672,3.09517878464149,-0.32657163448504,0,0.025138260432044923,0,0.000821970675679573,0
La Rioja,2014,4,4.49690190272523,17.0107508872361,3.58202389952445,2.6915976792289964,1,3.0535310379490754,1,15.72914357318298,1
La Rioja,2015,1,4.46232446314409,16.7032017874138,3.78040210603649,0.0,0,0.0,0,0.0,0
La Rioja,2015,2,4.49467875121494,16.8831909819638,4.00155139620813,0.7250545839522893,0,1.077573011694244,0,5.849888026951233,0
La Rioja,2015,3,4.55007908580606,17.1511294420325,4.24585057539801,1.2325760673361774,1,1.5870131443453728,0,6.105111617993408,0
La Rioja,2015,4,4.5777751342349,17.3157786484107,4.52167186392629,0.6086937810649617,0,0.9599904597226816,0,6.496255193870648,0
La Rioja,2016,1,4.49695820154003,16.8335183724942,4.61697393805045,0.0,0,0.0,0,0.0,0
La Rioja,2016,2,4.49348905893409,16.8789026111115,4.77384306700108,-0.0771442039366188,0,0.2696063746926214,0,3.3976611316300476,0
La Rioja,2016,3,4.52988708727993,17.0745591064841,5.07673173900207,0.8100170684397945,0,1.1591778202677538,0,6.344755530291546,0
La Rioja,2016,4,4.35056208536871,16.4553163840162,5.34376242721422,-3.958707986668597,0,-3.6266981689309863,0,5.259893607548394,0
La Rioja,2017,1,4.31144439366078,16.1955241460542,5.42718047337278,0.0,0,0.0,0,0.0,0
La Rioja,2017,2,4.31364137112834,16.2034458061436,5.53385510805501,0.05095687818195138,0,0.04891265029745018,0,1.9655626932917558,0
La Rioja,2017,3,13.7006510798107,51.465252304947,5.01009020876666,217.61219584712381,1,217.61918372593163,1,-9.464738217051705,0
La Rioja,2017,4,13.7279656603595,51.5684744054618,5.87758884950666,0.19936702562295405,0,0.2005665879245555,0,17.31503036057216,1
La Rioja,2018,1,13.6947700631199,51.4435101124481,5.89082060411163,0.0,0,0.0,0,0.0,0
La Rioja,2018,2,13.5709228844089,50.9778907392324,5.59186158436808,-0.9043392341761325,0,-0.9051080927369171,0,-5.074997862519948,0
La Rioja,2018,3,13.5054845201924,50.7330431805956,6.1560132256261,-0.48219538769672665,0,-0.48030147008095714,0,10.088798385766417,1
La Rioja,2018,4,13.4028590482468,50.3479939174172,7.09338212515489,-0.759879971667532,0,-0.758971350895965,0,15.226882483402315,1
La Rioja,2019,4,12.5475635674596,47.1358901105243,8.00088036402963,0.0,0,0.0,0,0.0,0
La Rioja,2020,1,12.3374236886702,46.346631384167,7.96241894715069,0.0,0,0.0,0,0.0,0
La Rioja,2020,2,13.2675488804432,49.8399350183955,11.6691109619773,7.539055278025031,1,7.5373409671838365,1,46.55233590984344,1
La Rioja,2020,3,13.3413120207716,50.1181132363027,12.1947037670582,0.5559665993552843,0,0.558143219497631,0,4.504137519931861,0
La Rioja,2020,4,13.3391295117309,50.1106121170115,12.5346559805983,-0.016359028537094034,0,-0.014966882843003848,0,2.7877037444601127,0
La Rioja,2021,1,13.2583601634496,49.8069351907935,12.6975547321819,0.0,0,0.0,0,0.0,0
La Rioja,2021,2,20.4915850957506,76.9786615851933,38.5348943830077,54.555954455373914,1,54.55410233597813,1,203.4827980330825,1
La Rioja,2021,3,20.5659645302194,77.2601606138685,38.8679518544504,0.3629755049267658,0,0.36568449344065446,0,0.8643009842776772,0
La Rioja,2021,4,20.742382050284,77.9234900964576,39.69594513668,0.8578130133666928,0,0.8585660155487895,0,2.1302724808608398,0
La Rioja,2022,1,20.9691741722694,78.774598665645,41.37,0.0,0,0.0,0,0.0,0
La Rioja,2022,2,21.3314092169144,80.14,43.28,1.7274645232525865,1,1.7333015432428711,0,4.616872129562499,0
La Rioja,2022,3,21.47,80.66,44.3,0.6497028943390548,0,0.6488644871474936,0,2.356746765249529,0
La Rioja,2022,4,21.26,79.86,61.0,-0.9781089892873629,0,-0.9918175055789735,0,37.69751693002259,1
La Rioja,2023,1,21.23,79.74,63.13,0.0,0,0.0,0,0.0,0
La Rioja,2023,2,21.3,80.01,63.55,0.32972209138011355,0,0.3386004514672747,0,0.6652938381118245,0
La Rioja,2023,3,21.41,80.44,63.84,0.516431924882621,0,0.5374328208973767,0,0.4563335955940273,0
La Rioja,2023,4,21.35,80.22,64.18,-0.28024287716019725,0,-0.27349577324713437,0,0.5325814536340845,0
La Rioja,2024,1,21.3,80.03,63.71,0.0,0,0.0,0,0.0,0
La Rioja,2024,2,21.17,79.52,64.24,-0.6103286384976481,0,-0.6372610271148438,0,0.8318945220530338,0
Mendoza,2014,1,8.93331832282328,31.9131229866058,3.50268055655512,0.0,0,0.0,0,0.0,0
Mendoza,2014,2,8.95860097015214,32.0982381502412,3.50303318206071,0.28301518445017493,0,0.5800596942928449,0,0.010067304165950475,0
Mendoza,2014,3,8.99223693701461,32.3131795616557,3.50285317684907,0.3754600408538922,0,0.66963616634792,0,-0.0051385528564651395,0
Mendoza,2014,4,9.05637770520934,32.6383818761503,3.49876776859991,0.7132904598043721,0,1.0064076606082217,0,-0.11663087325958221,0
Mendoza,2015,1,9.05923641753412,32.3658875605183,3.49913067089835,0.0,0,0.0,0,0.0,0
Mendoza,2015,2,9.0682944930269,32.4919958318665,3.49972410886249,0.09998718518093863,0,0.3896332863184915,0,0.016959582820841312,0
Mendoza,2015,3,9.04240199075449,32.4919958318665,3.50016095102191,-0.28552780561239555,0,0.0,0,0.012482188476337086,0
Mendoza,2015,4,9.01590756856533,32.4889524950014,3.5017779300891,-0.2930020387973187,0,-0.009366420212675308,0,0.046197277491422106,0
Mendoza,2016,1,8.99056782533634,32.1233388880128,3.50286892297888,0.0,0,0.0,0,0.0,0
Mendoza,2016,2,8.96594364845842,32.1259717944259,3.50016856787161,-0.27388900630420654,0,0.00819624143766351,0,-0.07708981314017427,0
Mendoza,2016,3,8.93044444956212,32.0883588456665,3.50729080145311,-0.3959337721512912,0,-0.11707956727375901,0,0.20348258786377915,0
Mendoza,2016,4,8.91094173348024,32.10735338479,3.50660346974538,-0.218384607754174,0,0.059194486121461054,0,-0.019597226082457286,0
Mendoza,2017,1,8.88670624572537,31.8430127701797,3.5072942051441,0.0,0,0.0,0,0.0,0
Mendoza,2017,2,8.86323196292613,31.7586053613908,3.50725586321512,-0.2641505429588187,0,-0.2650735638555779,0,-0.0010932053810419617,0
Mendoza,2017,3,9.96432346586244,35.7049317772057,3.51296266166304,12.423137604228884,1,12.426006655230793,1,0.16271406109187314,0
Mendoza,2017,4,9.30028099444051,33.3256255341505,5.71002586675844,-6.664200271066334,0,-6.663802798733176,0,62.54160424396051,1
Mendoza,2018,1,10.3458430919679,37.0721511024033,5.88162696916937,0.0,0,0.0,0,0.0,0
Mendoza,2018,2,10.318226443151,36.9728727240613,5.88052966304504,-0.26693473476647744,0,-0.2677977279164967,0,-0.01865650661087015,0
Mendoza,2018,3,10.6019692319668,37.9905972679962,5.78601567715813,2.7499182187859628,1,2.7526250165370136,1,-1.6072359345598253,0
Mendoza,2018,4,10.5369339699976,37.7577838459117,5.74667510243432,-0.6134262470136931,0,-0.6128185362345495,0,-0.6799251318851063,0
Mendoza,2019,4,9.39011273391884,33.6490307202718,7.78520088998709,0.0,0,0.0,0,0.0,0
Mendoza,2020,1,9.24865632529103,33.1420767001727,8.440867710217,0.0,0,0.0,0,0.0,0
Mendoza,2020,2,10.1166524693736,36.2522434211,9.27456273209416,9.385105398596982,1,9.384344707979908,1,9.876887667224521,1
Mendoza,2020,3,10.4223554880532,37.3486331372327,10.1874910345956,3.0217803725596237,1,3.0243361863077745,1,9.843356812308768,1
Mendoza,2020,4,10.7797538577923,38.6295789622782,11.0931713194572,3.429151597724478,1,3.4296993422458844,1,8.890121049294763,1
Mendoza,2021,1,10.9260024514795,39.1536615289964,12.5993612452542,0.0,0,0.0,0,0.0,0
Mendoza,2021,2,11.4338470668006,40.9732418261709,13.465987205003,4.648036805559497,1,4.647280040021173,1,6.878332503365847,0
Mendoza,2021,3,12.710228113581,45.548284680561,13.3651561731845,11.163181030175817,1,11.165928421772753,1,-0.748783065685954,0
Mendoza,2021,4,13.2562590069906,47.5053170903177,22.2315834010052,4.295996016201786,1,4.296610560599068,1,66.33986997929786,1
Mendoza,2022,1,13.5994765497552,48.7352409355834,26.2,0.0,0,0.0,0,0.0,0
Mendoza,2022,2,13.7822337845706,49.39,29.72,1.3438549207887673,1,1.343502262114682,0,13.435114503816802,1
Mendoza,2022,3,14.24,51.03,34.16,3.3214225109276185,1,3.320510224741846,1,14.939434724091516,1
Mendoza,2022,4,14.33,51.36,38.76,0.6320224719101208,0,0.646678424456204,0,13.466042154566749,1
Mendoza,2023,1,14.34,51.4,41.45,0.0,0,0.0,0,0.0,0
Mendoza,2023,2,14.54,52.09,42.69,1.3947001394700065,1,1.3424124513618851,0,2.991556091676717,0
Mendoza,2023,3,14.52,52.03,46.96,-0.13755158184318717,0,-0.115185256287198,0,10.0023424689623,1
Mendoza,2023,4,14.55,52.15,49.46,0.20661157024794985,0,0.23063617143954662,0,5.323679727427599,0
Mendoza,2024,1,14.67,52.59,51.85,0.0,0,0.0,0,0.0,0
Mendoza,2024,2,14.6,52.3,55.32,-0.47716428084526585,0,-0.5514356341509874,0,6.6923818707810945,0
Misiones,2014,1,6.32316098194971,23.1365386484773,3.40312626767991,0.0,0,0.0,0,0.0,0
Misiones,2014,2,6.36580742599405,23.3677476012998,3.54002388571276,0.67444817815141,0,0.9993238674779858,0,4.02270169440937,0
Misiones,2014,3,6.39977366685188,23.5673569543455,3.57752385757149,0.5335731759514628,0,0.8542087857650316,0,1.0593140913561783,0
Misiones,2014,4,6.54066222204155,24.1624306055883,4.02561996141346,2.2014615285445682,1,2.524991039069735,1,12.52531420282821,1
Misiones,2015,1,7.18848302796675,26.3056041051906,4.9730042513212,0.0,0,0.0,0,0.0,0
Misiones,2015,2,7.4498150149301,27.3476824488217,5.32756264967692,3.6354260828973084,1,3.961430953891232,1,7.1296620802510535,1
Misiones,2015,3,7.68704138427488,28.3063450934369,5.63428905090369,3.1843256358628613,1,3.5054621041809897,1,5.757349493494379,0
Misiones,2015,4,7.76631710307749,28.6866588915424,5.9022914436487,1.0312903865039802,1,1.3435637728930194,0,4.7566319428007375,0
Misiones,2016,1,7.75121532265461,28.3676525909563,6.00096871738031,0.0,0,0.0,0,0.0,0
Misiones,2016,2,7.96497621687945,29.239512823022,6.23366056675479,2.7577726243789957,1,3.073431011854866,1,3.877571444432726,0
Misiones,2016,3,8.12165282352103,29.9053857758982,6.74122226984224,1.9670693593478727,1,2.2773052236079616,1,8.142273671337929,1
Misiones,2016,4,8.04702456742802,29.7201498077974,7.10947580910136,-0.9188801554885551,0,-0.619406716532267,0,5.462711723755964,0
Misiones,2017,1,8.04171321055632,29.522202363131,7.34104198891632,0.0,0,0.0,0,0.0,0
Misiones,2017,2,8.19626218117457,30.0892480250859,7.60433849052066,1.9218413610593954,1,1.9207430901668099,0,3.58663663825749,0
Misiones,2017,3,8.22783358937152,30.2059909330319,8.43038302528699,0.38519275615005455,0,0.3879887853916131,0,10.862805959993116,1
Misiones,2017,4,8.48278947789551,31.1421848537985,11.3241237232496,3.098700110480279,1,3.099365032725432,1,34.325139074735,1
Misiones,2018,1,8.43227841660731,30.9567358844696,12.082189465143,0.0,0,0.0,0,0.0,0
Misiones,2018,2,8.61598877251767,31.6309076822218,11.759657402552,2.1786561927146897,1,2.177787090564731,1,-2.66948356936052,0
Misiones,2018,3,8.74450949017475,32.103666418059,12.4874857587211,1.491653727161557,1,1.4946100838671539,0,6.1891969404750835,0
